id,file,sheet,row,column,content
2170,"バッチ処理記述書_BTGKJSK0107J01_ココチモ受講履歴・取引履歴更新.xlsx","バッチ処理記述書",245,21,"更新内容は以下を参照"
2171,"バッチ処理記述書_BTGKJSK0107J01_ココチモ受講履歴・取引履歴更新.xlsx","バッチ処理記述書",246,21,"[DBセット]シートのDBセット名[日次更新トラン更新]"
2172,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",1,1,"バッチ処理記述書"
2173,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",1,12,"機能グループID／名"
2174,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",1,19,"業務ID／業務名"
2175,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",1,26,"機能ID／機能名"
2176,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",1,33,"バッチ処理ID/名"
2177,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",1,40,"作成者"
2178,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",1,45,"作成日"
2179,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",1,50,"更新者"
2180,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",1,55,"更新日"
2181,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",2,12,"KJS"
2182,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",2,19,"KJSK01"
2183,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",2,26,"FNKJSK0108"
2184,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",2,33,"BTGKJSK0108J01"
2185,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",2,40,"WR近藤"
2186,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",2,45,"2017/03/14"
2187,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",3,12,"サブシステム"
2188,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",3,19,"ココチモ日次処理"
2189,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",3,26,"ココチモダミー講座情報更新"
2190,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",3,33,"ココチモダミー講座情報更新"
2191,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",5,1,"処理記述"
2192,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",7,8,"入力"
2193,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",7,30,"処理"
2194,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",7,54,"出力"
2195,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",8,16,"<< 機能概要 >>"
2196,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",9,17,"・WEBオーダーにより複数商品を１つのダミー講座として登録された取引履歴を、"
2197,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",10,17,"　ココチモの日次更新トランからダミー講座の売掛残確定データを元に消し込みを行う"
2198,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",11,17,"　※結果として、WEBオーダーエリアの売掛残には未材分のみが残る"
2199,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",12,17,"　　（BATCHオーダーエリアのＤ社分売掛残は、未材分を含まない。）"
2200,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",14,16,"<< 機能内容 >>"
2201,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",16,17,"1.ココチモ日次更新トラン＿集信データからダミー講座データ情報を取得する"
2202,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",18,18,"ココチモ日次更新トラン＿集信.講座商品コードの上３桁 = 「ココチモ」 AND"
2203,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",19,18,"ココチモ日次更新トラン＿集信.請求更新_金額 >= 0"
2204,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",21,17,"2.取得したダミー講座データ情報から売掛金残を取得するため、オーダー取引履歴を件数分繰り返し取得する"
2205,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",23,18,"オーダー取引履歴.顧客番号 =[ダミー講座データ].顧客番号"
2206,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",24,18,"オーダー取引履歴.ＷＢ区分 = 「WEBAPI側」"
2207,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",25,18,"オーダー取引履歴.売掛金残 >= 0"
2208,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",26,18,"オーダー取引履歴.削除フラグ = 「未削除」"
2209,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",28,18,"2.1 オーダー取引履歴が1件取得出来た場合は、取引履歴消込をする"
2210,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",30,19,"2.1.1 ダミー講座データ、取引履歴データから売掛金残高、消込残を設定する"
2211,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",32,20,"・ [取引履歴].売掛金残 >= [ダミー講座データ].売掛金残の場合、"
2212,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",34,21,"売掛金残 = [取引履歴].売掛金残 - [ダミー講座データ].請求更新_金額"
2213,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",36,21,"消込残 = 0"
2214,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",38,20,"・ [取引履歴].売掛金残 < [ダミー講座データ].売掛金残の場合、"
2215,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",40,21,"売掛金残 = 0"
2216,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",42,21,"消込残 = [ダミー講座データ].請求更新 - [取引履歴].売掛金残"
2217,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",44,19,"2.1.2 取引履歴を更新する"
2218,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",46,20,"更新内容は以下を参照"
2219,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",47,20,"[DBセット]シートのDBセット名[取引履歴更新]"
2220,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",49,18,"2.2 データが2件以上取得出来た場合は、オーダー取引履歴を件数分繰り返し取得する"
2221,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",51,19,"オーダー取引履歴.顧客番号 = [ダミー講座データ].顧客番号 AND"
2222,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",52,19,"オーダー取引履歴.受付日 = [ダミー講座データ].顧客更新_受付日 AND"
2223,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",53,19,"オーダー取引履歴.ＷＢ区分 = 「WEBAPI側」 AND"
2224,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",54,19,"オーダー取引履歴.売掛金残 >= 0 AND"
2225,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",55,19,"オーダー取引履歴.削除フラグ = 「未削除」"
2226,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",57,19,"2.2.1 ダミー講座データ、取引履歴データから売掛金残高、消込残を設定する"
2227,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",59,20,"・ [取引履歴].売掛金残 >= [ダミー講座データ].売掛金残の場合、"
2228,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",61,21,"売掛金残 = [取引履歴].売掛金残 - [ダミー講座データ].請求更新_金額"
2229,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",63,21,"消込残 = 0"
2230,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",65,20,"・ [取引履歴].売掛金残 < [ダミー講座データ].売掛金残の場合、"
2231,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",67,21,"売掛金残 = 0"
2232,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",69,21,"消込残 = [ダミー講座データ].請求更新 - [取引履歴].売掛金残"
2233,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",71,19,"2.2.2 取引履歴を更新する"
2234,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",73,21,"更新内容は以下を参照"
2235,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",74,21,"[DBセット]シートのDBセット名[取引履歴更新]"
2236,"バッチ処理記述書_BTGKJSK0108J01_ココチモダミー講座情報更新.xlsx","バッチ処理記述書",76,18,"2.3 データが取得できなかった場合、次のダミー講座データへ"
2237,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",1,1,"バッチ処理記述書"
2238,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",1,12,"機能グループID/名"
2239,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",1,19,"業務ID／業務名"
2240,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",1,26,"機能ID／機能名"
2241,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",1,33,"バッチ処理ID/名"
2242,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",1,40,"作成者"
2243,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",1,45,"作成日"
2244,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",1,50,"更新者"
2245,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",1,55,"更新日"
2246,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",2,12,"KJS"
2247,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",2,19,"KJSK01"
2248,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",2,26,"FNKJSK0109"
2249,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",2,33,"BTGKJSK0109J01"
2250,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",2,40,"WR近藤"
2251,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",2,45,"2017/03/30"
2252,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",3,12,"サブシステム"
2253,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",3,19,"ココチモ日次処理"
2254,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",3,26,"ココチモオーダ統計_受注統計作成"
2255,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",3,33,"ココチモオーダ統計_受注統計作成"
2256,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",5,1,"処理記述"
2257,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",7,8,"入力"
2258,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",7,30,"処理"
2259,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",7,55,"出力"
2260,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",8,15,"<< 機能概要 >>"
2261,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",9,16,"・日次連携したココチモ日次更新トラン＿集信から受注統計を統計システムのＲＡＷデータ＿オーダへＤＢ連携する"
2262,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",12,15,"<< 機能内容 >>"
2263,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",14,16,"1.ＲＡＷデータ＿オーダを作成するために、ココチモ日次更新トランデータから以下の条件により"
2264,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",15,16,"　オーダ情報を取得する"
2265,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",17,17,"ココチモ日次更新トラン＿集信.顧客更新トラン = 「作成対象」"
2266,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",18,17,"(ココチモ日次更新トラン＿集信.顧客更新＿データＮＯ = 「直入オーダー」 OR"
2267,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",19,17," ココチモ日次更新トラン＿集信.顧客更新＿データＮＯ = 「ラベル有りオーダー」) AND"
2268,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",20,17,"ココチモ日次更新トラン＿集信.トラン状態区分 = 「未設定」 AND"
2269,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",21,17,"ココチモ日次更新トラン＿集信.材発日の上6桁 = 業務日付の上6桁"
2270,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",23,17,"1.1 取得したオーダ情報データをＲＡＷデータ＿オーダへデータ件数分登録する"
2271,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",25,18,"以下の条件で採番管理テーブルからＲＡＷデータ＿オーダを作成するための新たなオーダＩＤを採番する"
2272,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",27,19,"採番管理.対象テーブル　＝　「ＲＡＷデータ＿オーダ」　AND"
2273,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",28,19,"採番管理.対象項目　＝　「オーダーＩＤ」"
2274,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",30,18,"登録内容は以下を参照"
2275,"バッチ処理記述書_BTGKJSK0109J01_ココチモオーダ統計_受注統計作成.xlsx","バッチ処理記述書",31,18,"[DBセット]シートのDBセット名[ＲＡＷデータ＿オーダ登録]"
2276,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",1,1,"バッチ処理記述書"
2277,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",1,12,"機能グループID/名"
2278,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",1,19,"業務ID／業務名"
2279,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",1,26,"機能ID／機能名"
2280,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",1,33,"バッチ処理ID/名"
2281,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",1,40,"作成者"
2282,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",1,45,"作成日"
2283,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",1,50,"更新者"
2284,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",1,55,"更新日"
2285,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",2,12,"KJS"
2286,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",2,19,"KJSK01"
2287,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",2,26,"FNKJSK0110"
2288,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",2,33,"BTGKJSK0110J01"
2289,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",2,40,"WR近藤"
2290,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",2,45,"2017/03/30"
2291,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",3,12,"サブシステム"
2292,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",3,19,"ココチモ日次処理"
2293,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",3,26,"ココチモオーダ統計_媒体・DM統計作成"
2294,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",3,33,"ココチモオーダ統計_媒体・DM統計作成"
2295,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",5,1,"処理記述"
2296,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",7,8,"入力"
2297,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",7,30,"処理"
2298,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",7,55,"出力"
2299,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",8,15,"<< 機能概要 >>"
2300,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",9,16,"・日次連携したココチモ日次更新トラン＿集信から媒体・DM統計(6P13)を統計システムの"
2301,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",10,16,"　ＲＡＷデータ＿オーダへＤＢ連携する"
2302,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",14,15,"<< 機能内容 >>"
2303,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",16,16,"1.ＲＡＷデータ＿オーダを作成するために、ココチモ日次更新トラン＿集信データから以下の条件により"
2304,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",17,16,"　オーダ情報を取得する"
2305,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",19,17,"ココチモ日次更新トラン＿集信.顧客更新トラン = 「作成対象」　AND"
2306,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",20,17,"ココチモ日次更新トラン＿集信.顧客更新_データＮＯ = 「ラベル有りオーダ」 AND"
2307,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",21,17,"ココチモ日次更新トラン＿集信.トラン状態区分 = 「未設定」 AND"
2308,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",22,17,"ココチモ日次更新トラン＿集信.材発日の上6桁 = 業務日付の上6桁"
2309,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",24,17,"1.1 取得したオーダ情報データをＲＡＷデータ＿オーダへデータ件数分登録する"
2310,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",26,18,"以下の条件で採番管理テーブルからＲＡＷデータ＿オーダを作成するための新たなオーダＩＤを採番する"
2311,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",28,19,"採番管理.対象テーブル　＝　「ＲＡＷデータ＿オーダ」　AND"
2312,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",29,19,"採番管理.対象項目　＝　「オーダＩＤ」"
2313,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",31,18,"登録内容は以下を参照"
2314,"バッチ処理記述書_BTGKJSK0110J01_ココチモオーダ統計_媒体・DM統計作成.xlsx","バッチ処理記述書",32,18,"[DBセット]シートのDBセット名[ＲＡＷデータ＿オーダ登録]"
2315,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",1,1,"バッチ処理記述書"
2316,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",1,12,"機能グループID/名"
2317,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",1,19,"業務ID／業務名"
2318,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",1,26,"機能ID／機能名"
2319,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",1,33,"バッチ処理ID/名"
2320,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",1,40,"作成者"
2321,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",1,45,"作成日"
2322,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",1,50,"更新者"
2323,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",1,55,"更新日"
2324,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",2,12,"KJS"
2325,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",2,19,"KJSK01"
2326,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",2,26,"FNKJSK0111"
2327,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",2,33,"BTGKJSK0111J01"
2328,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",2,40,"WR近藤"
2329,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",2,45,"2017/03/29"
2330,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",3,12,"サブシステム"
2331,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",3,19,"ココチモ日次処理"
2332,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",3,26,"ココチモ年齢別性別分布情報作成"
2333,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",3,33,"ココチモ年齢別性別分布情報作成"
2334,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",5,1,"処理記述"
2335,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",7,8,"入力"
2336,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",7,30,"処理"
2337,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",7,55,"出力"
2338,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",8,15,"<< 機能概要 >>"
2339,"バッチ処理記述書_BTGKJSK0111J01_ココチモ年齢別性別分布情報作成.xlsx","バッチ処理記述書",9,16,"日次連携したココチモ日次更新トラン＿集信から統計システムの年齢別性別分布情報(6P13)へＤＢ連携する"
